source_dataset,source_id,lookup_key,food_name_en,food_name_zh,food_name_fr,carbon_factor_kgco2e_per_kg,carbon_unit,source_year,source_name_raw
foodcarbon,25505,beef_on_skewer,Beef on skewer,,Brochette de boeuf,37.000000,kgCO2e/kg_product,,Brochette de boeuf
foodcarbon,6310,beef_oxtail_boiled_cooked_in_water,"Beef, oxtail, boiled/cooked in water",,"Boeuf, queue, bouillie/cuite à l'eau",37.000000,kgCO2e/kg_product,,"Boeuf, queue, bouillie/cuite à l'eau"
foodcarbon,6001,beef_rib_raw,"Beef, rib, raw",,"Boeuf, côte, crue",29.100000,kgCO2e/kg_product,,"Boeuf, côte, crue"
foodcarbon,6100,beef_rib_steak_lean_grilled_pan_fried,"Beef, rib steak, lean, grilled/pan-fried",,"Boeuf, entrecôte, partie maigre, grillée/poêlée",36.900000,kgCO2e/kg_product,,"Boeuf, entrecôte, partie maigre, grillée/poêlée"
foodcarbon,6103,beef_rib_steak_raw,"Beef, rib steak, raw",,"Boeuf, entrecôte, crue",29.100000,kgCO2e/kg_product,,"Boeuf, entrecôte, crue"
foodcarbon,6210,beef_roast_beef_roasted_baked,"Beef, roast beef, roasted/baked",,"Boeuf, rosbif, rôti/cuit au four",36.600000,kgCO2e/kg_product,,"Boeuf, rosbif, rôti/cuit au four"
foodcarbon,6104,beef_round_cooked,"Beef, round, cooked",,"Boeuf, gîte à la noix, cuit",36.600000,kgCO2e/kg_product,,"Boeuf, gîte à la noix, cuit"
foodcarbon,6102,beef_round_raw,"Beef, round, raw",,"Boeuf, gîte à la noix, cru",28.900000,kgCO2e/kg_product,,"Boeuf, gîte à la noix, cru"
foodcarbon,6207,beef_rump_steak_grilled,"Beef, rump steak, grilled",,"Boeuf, rumsteck, grillé",36.600000,kgCO2e/kg_product,,"Boeuf, rumsteck, grillé"
foodcarbon,6206,beef_rump_steak_raw,"Beef, rump steak, raw",,"Boeuf, rumsteck, cru",28.900000,kgCO2e/kg_product,,"Boeuf, rumsteck, cru"
foodcarbon,25108,beef_samosas_or_samoosas,Beef samosas or samoosas,,Samossas ou Samoussas,24.800000,kgCO2e/kg_product,,Samossas ou Samoussas
foodcarbon,6123,beef_short_ribs_braised,"Beef, short ribs, braised",,"Boeuf, plat de côtes, braisé",36.800000,kgCO2e/kg_product,,"Boeuf, plat de côtes, braisé"
foodcarbon,6122,beef_short_ribs_raw,"Beef, short ribs, raw",,"Boeuf, plat de côtes, cru",29.100000,kgCO2e/kg_product,,"Boeuf, plat de côtes, cru"
foodcarbon,6002,beef_shoulder_raw,"Beef, shoulder, raw",,"Boeuf, épaule, crue",28.900000,kgCO2e/kg_product,,"Boeuf, épaule, crue"
foodcarbon,6110,beef_sirloin_steak_grilled_pan_fried,"Beef, sirloin steak, grilled/pan-fried",,"Boeuf, faux-filet, grillé/poêlé",36.700000,kgCO2e/kg_product,,"Boeuf, faux-filet, grillé/poêlé"
foodcarbon,6111,beef_sirloin_steak_raw,"Beef, sirloin steak, raw",,"Boeuf, faux-filet, cru",28.900000,kgCO2e/kg_product,,"Boeuf, faux-filet, cru"
foodcarbon,6105,beef_sirloin_steak_roasted_baked,"Beef, sirloin steak, roasted/baked",,"Boeuf, faux-filet, rôti/cuit au four",36.600000,kgCO2e/kg_product,,"Boeuf, faux-filet, rôti/cuit au four"
foodcarbon,6200,beef_steak_or_beef_steak_grilled,"Beef, steak or beef steak, grilled",,"Boeuf, steak ou bifteck, grillé",36.600000,kgCO2e/kg_product,,"Boeuf, steak ou bifteck, grillé"
foodcarbon,6201,beef_steak_or_beef_steak_raw,"Beef, steak or beef steak, raw",,"Boeuf, steak ou bifteck, cru",28.900000,kgCO2e/kg_product,,"Boeuf, steak ou bifteck, cru"
foodcarbon,25065,beef_stew_with_carrots,Beef stew with carrots,,Boeuf aux carottes,23.000000,kgCO2e/kg_product,,Boeuf aux carottes
foodcarbon,6230,beef_stewing_meat_cooked,"Beef, stewing meat, cooked",,"Boeuf, à bourguignon ou pot-au-feu, cuit",36.600000,kgCO2e/kg_product,,"Boeuf, à bourguignon ou pot-au-feu, cuit"
foodcarbon,6231,beef_stewing_meat_raw,"Beef, stewing meat, raw",,"Boeuf, à bourguignon ou pot-au-feu, cru",28.900000,kgCO2e/kg_product,,"Boeuf, à bourguignon ou pot-au-feu, cru"
foodcarbon,6131,beef_thin_flank_grilled_pan_fried,"Beef, thin flank, grilled/pan-fried",,"Boeuf, hampe, grillée/poêlée",36.700000,kgCO2e/kg_product,,"Boeuf, hampe, grillée/poêlée"
foodcarbon,6130,beef_thin_flank_raw,"Beef, thin flank, raw",,"Boeuf, hampe, crue",28.900000,kgCO2e/kg_product,,"Boeuf, hampe, crue"
foodcarbon,6161,beef_topside_grilled_pan_fried,"Beef, topside, grilled/pan-fried",,"Boeuf, tende de tranche, grillée/poêlée",36.700000,kgCO2e/kg_product,,"Boeuf, tende de tranche, grillée/poêlée"
foodcarbon,6160,beef_topside_raw,"Beef, topside, raw",,"Boeuf, tende de tranche, crue",28.900000,kgCO2e/kg_product,,"Boeuf, tende de tranche, crue"
foodcarbon,6162,beef_topside_roasted_baked,"Beef, topside, roasted/baked",,"Boeuf, tende de tranche, rôtie/cuite au four",36.600000,kgCO2e/kg_product,,"Boeuf, tende de tranche, rôtie/cuite au four"
foodcarbon,5030,beer_alcohol_free_1_2_alcohol,"Beer, alcohol-free (<1,2° alcohol)",,"Bière sans alcool (<1,2° alcool)",1.350000,kgCO2e/kg_product,,"Bière sans alcool (<1,2° alcool)"
foodcarbon,5000,beer_dark,"Beer, dark",,Bière brune,1.350000,kgCO2e/kg_product,,Bière brune
foodcarbon,5008,beer_low_alcohol_content_3_alcohol,"Beer, low alcohol-content (3° alcohol)",,Bière faiblement alcoolisée (3° alcool),1.350000,kgCO2e/kg_product,,Bière faiblement alcoolisée (3° alcool)
foodcarbon,5001,beer_regular_4_5_alcohol,"Beer, regular (4-5° alcohol)",,"Bière ""coeur de marché"" (4-5° alcool)",1.350000,kgCO2e/kg_product,,"Bière ""coeur de marché"" (4-5° alcool)"
foodcarbon,30766,beer_sausage,Beer sausage,,Saucisse de bière,5.540000,kgCO2e/kg_product,,Saucisse de bière
foodcarbon,5010,beer_special_5_6_alcohol,"Beer, special (5-6° alcohol)",,"Bière ""spéciale"" (5-6° alcool)",1.350000,kgCO2e/kg_product,,"Bière ""spéciale"" (5-6° alcool)"
foodcarbon,5011,beer_specialty_from_abbey_or_regional_varying_alcohol_content,"Beer, ""specialty"", from abbey or regional (varying alcohol content)",,"Bière ""de spécialités"" ou d'abbaye, régionales ou d'une brasserie (degré d'alcool variable)",1.350000,kgCO2e/kg_product,,"Bière ""de spécialités"" ou d'abbaye, régionales ou d'une brasserie (degré d'alcool variable)"
foodcarbon,5002,beer_strong_8_alcohol,"Beer, strong (>8° alcohol)",,Bière forte (>8° alcool),1.350000,kgCO2e/kg_product,,Bière forte (>8° alcool)
food-product,beet_sugar_2010,beet_sugar,Beet Sugar,,,1.810000,kgCO2e/kg_product,2010,Beet Sugar
foodcarbon,20003,beetroot_cooked,"Beetroot, cooked",,"Betterave rouge, cuite",1.160000,kgCO2e/kg_product,,"Betterave rouge, cuite"
foodcarbon,1,beetroot_juice_pure_juice,"Beetroot juice, pure juice",,Jus de betterave,0.767000,kgCO2e/kg_product,,Jus de betterave
foodcarbon,20091,beetroot_raw,"Beetroot, raw",,"Betterave rouge, crue",0.408000,kgCO2e/kg_product,,"Betterave rouge, crue"
foodcarbon,39519,belle_helene_pear_dessert_cooked_pear_topped_with_hot_chocolate_sauce_on_a_bed_of_vanilla_ice_cream,Belle Helene pear dessert (cooked pear topped with hot chocolate sauce on a bed of vanilla ice cream),,Poire belle Hélène,2.220000,kgCO2e/kg_product,,Poire belle Hélène
food-product,berries_grapes_2010,berries_grapes,Berries & Grapes,,,1.530000,kgCO2e/kg_product,2010,Berries & Grapes
foodcarbon,26240,big_scale_sand_smelt_whole_small_fish_to_fry_raw,"Big-scale sand smelt (whole small fish), to fry, raw",,"Joëls (petits poissons entiers) pour friture, crus",1.810000,kgCO2e/kg_product,,"Joëls (petits poissons entiers) pour friture, crus"
foodcarbon,26159,bigeye_scad_raw,"Bigeye scad, raw",,"Coulirou, cru",2.620000,kgCO2e/kg_product,,"Coulirou, cru"
foodcarbon,24039,biscuit_bar_filled_with_fruits_reduced_fat,"Biscuit bar filled with fruits, reduced fat",,"Barre biscuitée fourrée aux fruits, allégée en matière grasse",2.440000,kgCO2e/kg_product,,"Barre biscuitée fourrée aux fruits, allégée en matière grasse"
foodcarbon,24000,biscuit_cookie,Biscuit (cookie),,"Biscuit sec, sans précision",3.590000,kgCO2e/kg_product,,"Biscuit sec, sans précision"
foodcarbon,24011,biscuit_cookie_assortment_of_miniature_sweets_and_biscuits,"Biscuit (cookie), assortment of miniature sweets and biscuits",,"Biscuit sec, petits fours en assortiment",4.010000,kgCO2e/kg_product,,"Biscuit sec, petits fours en assortiment"
foodcarbon,24441,biscuit_cookie_cat_tongue_type,"Biscuit (cookie), cat tongue type",,Biscuit sec type langue de chat ou cigarette russe,4.010000,kgCO2e/kg_product,,Biscuit sec type langue de chat ou cigarette russe
foodcarbon,24038,biscuit_cookie_chocolate_covering,"Biscuit (cookie), chocolate covering",,Biscuit sec avec nappage chocolat,7.790000,kgCO2e/kg_product,,Biscuit sec avec nappage chocolat
foodcarbon,24016,biscuit_cookie_covering_with_a_chocolate_bar,"Biscuit (cookie), covering with a chocolate bar",,Biscuit sec avec tablette de chocolat,7.790000,kgCO2e/kg_product,,Biscuit sec avec tablette de chocolat
foodcarbon,24037,biscuit_cookie_filled_with_fruit_paste_or_fruit_puree,Biscuit (cookie) filled with fruit paste or fruit puree,,Biscuit sec fourré à la pâte ou purée de fruits,3.050000,kgCO2e/kg_product,,Biscuit sec fourré à la pâte ou purée de fruits
foodcarbon,24008,biscuit_cookie_filled_with_fruits_reduced_fat,"Biscuit (cookie) filled with fruits, reduced fat",,"Biscuit sec fourré aux fruits, allégé en matière grasse",3.050000,kgCO2e/kg_product,,"Biscuit sec fourré aux fruits, allégé en matière grasse"
foodcarbon,24001,biscuit_cookie_plain,"Biscuit (cookie), plain",,Biscuit sec nature,3.590000,kgCO2e/kg_product,,Biscuit sec nature
foodcarbon,24690,biscuit_cookie_reduced_sugar,"Biscuit (cookie), reduced sugar",,Biscuit sec pauvre en glucides,3.590000,kgCO2e/kg_product,,Biscuit sec pauvre en glucides
foodcarbon,24231,biscuit_cookie_snack_w_chocolate_filling,"Biscuit (cookie), snack w chocolate filling",,"Goûter sec fourré (""sandwiché"") parfum chocolat",6.600000,kgCO2e/kg_product,,"Goûter sec fourré (""sandwiché"") parfum chocolat"
foodcarbon,24225,biscuit_cookie_snack_with_dairy_or_vanilla_filling,"Biscuit (cookie), snack with dairy or vanilla filling",,"Goûter sec fourré (""sandwiché"") parfum lait ou vanille",6.670000,kgCO2e/kg_product,,"Goûter sec fourré (""sandwiché"") parfum lait ou vanille"
foodcarbon,24240,biscuit_cookie_snack_with_fruits_filling,"Biscuit (cookie), snack with fruits filling",,"Goûter sec fourré (""sandwiché"") parfum fruits",3.050000,kgCO2e/kg_product,,"Goûter sec fourré (""sandwiché"") parfum fruits"
foodcarbon,24430,biscuit_cookie_sponge_fingers_or_lady_fingers,"Biscuit (cookie), sponge fingers or Lady fingers",,Biscuit sec aux œufs à la cuillère (cuiller) ou Boudoir,2.200000,kgCO2e/kg_product,,Biscuit sec aux œufs à la cuillère (cuiller) ou Boudoir
foodcarbon,24615,biscuit_cookie_thin_w_almonds,"Biscuit (cookie), thin, w almonds",,"Biscuit sec ou tuile, aux amandes",3.640000,kgCO2e/kg_product,,"Biscuit sec ou tuile, aux amandes"
foodcarbon,24616,biscuit_cookie_thin_w_fruits,"Biscuit (cookie), thin, w fruits",,"Biscuit sec type tuile, aux fruits",3.700000,kgCO2e/kg_product,,"Biscuit sec type tuile, aux fruits"
foodcarbon,24003,biscuit_cookie_vitamins_and_chemical_elements_content_guaranteed,Biscuit (cookie) vitamins and chemical elements content guaranteed,,Biscuit sec à teneur garantie en vitamines et minéraux,3.590000,kgCO2e/kg_product,,Biscuit sec à teneur garantie en vitamines et minéraux
foodcarbon,24002,biscuit_cookie_vitamins_content_guaranteed,Biscuit (cookie) vitamins content guaranteed,,Biscuit sec à teneur garantie en vitamines,2.200000,kgCO2e/kg_product,,Biscuit sec à teneur garantie en vitamines
foodcarbon,24684,biscuit_cookie_with_chocolate_drops,"Biscuit (cookie), with chocolate drops",,Cookie aux pépites de chocolat,6.270000,kgCO2e/kg_product,,Cookie aux pépites de chocolat
foodcarbon,24036,biscuit_cookie_with_chocolate_prepacked,"Biscuit (cookie), with chocolate, prepacked",,"Biscuit sec chocolaté, préemballé",6.670000,kgCO2e/kg_product,,"Biscuit sec chocolaté, préemballé"
foodcarbon,24004,biscuit_cookie_with_fruits_reduced_salt,"Biscuit (cookie) with fruits, reduced salt",,"Biscuit sec aux fruits, hyposodé",3.050000,kgCO2e/kg_product,,"Biscuit sec aux fruits, hyposodé"
foodcarbon,24030,biscuit_cookie_with_milk,"Biscuit (cookie), with milk",,Biscuit sec au lait,3.090000,kgCO2e/kg_product,,Biscuit sec au lait
foodcarbon,24055,biscuit_cookie_with_nuts_no_chocolate_or_lightly_chocolate_flavoured,Biscuit (cookie) with nuts (no chocolate or lightly chocolate-flavoured),,Biscuit sec fourré fruits à coque (non ou légèrement chocolaté),3.640000,kgCO2e/kg_product,,Biscuit sec fourré fruits à coque (non ou légèrement chocolaté)
foodcarbon,24010,biscuit_cookie_with_vegetal_fat,"Biscuit (cookie), with vegetal fat",,"Biscuit sec, avec matière grasse végétale",1.930000,kgCO2e/kg_product,,"Biscuit sec, avec matière grasse végétale"
foodcarbon,7412,biscuit_extruded_and_grilled_chocolate_filling,"Biscuit, extruded and grilled, chocolate filling",,"Tartine craquante, extrudée et grillée, fourrée au chocolat",1.540000,kgCO2e/kg_product,,"Tartine craquante, extrudée et grillée, fourrée au chocolat"
foodcarbon,7413,biscuit_extruded_and_grilled_fruits_filling,"Biscuit, extruded and grilled, fruits filling",,"Tartine craquante, extrudée et grillée, fourrée aux fruits",1.540000,kgCO2e/kg_product,,"Tartine craquante, extrudée et grillée, fourrée aux fruits"
foodcarbon,24689,biscuit_for_baby,Biscuit for baby,,Biscuit pour bébé,3.030000,kgCO2e/kg_product,,Biscuit pour bébé
foodcarbon,24659,biscuit_puff_pastry,Biscuit puff pastry,,"Biscuit sec feuilleté, type palmier ou autres",3.590000,kgCO2e/kg_product,,"Biscuit sec feuilleté, type palmier ou autres"
foodcarbon,24660,biscuit_puff_pastry_palmier_from_bakery,"Biscuit ( puff pastry), palmier, from bakery",,"Palmier, artisanal",3.590000,kgCO2e/kg_product,,"Palmier, artisanal"
foodcarbon,24049,biscuit_shortbread_with_butter,"Biscuit shortbread, with butter",,"Biscuit sec au beurre, sablé, galette ou palet",3.380000,kgCO2e/kg_product,,"Biscuit sec au beurre, sablé, galette ou palet"
foodcarbon,24050,biscuit_shortbread_with_butter_and_chocolate,"Biscuit shortbread, with butter and chocolate",,"Biscuit sec au beurre, sablé, galette ou palet, au chocolat",6.060000,kgCO2e/kg_product,,"Biscuit sec au beurre, sablé, galette ou palet, au chocolat"
foodcarbon,24053,biscuit_shortbread_with_chocolate_pre_packed,"Biscuit shortbread, with chocolate, pre-packed",,"Biscuit sec chocolaté, type galette",6.060000,kgCO2e/kg_product,,"Biscuit sec chocolaté, type galette"
foodcarbon,24054,biscuit_shortbread_with_fruits,"Biscuit shortbread, with fruits",,"Biscuit sec, sablé, galette ou palet, aux fruits",2.440000,kgCO2e/kg_product,,"Biscuit sec, sablé, galette ou palet, aux fruits"
foodcarbon,24052,biscuit_small_tart_with_chocolate_pre_packed,"Biscuit (small tart), with chocolate, pre-packed",,"Biscuit sec chocolaté, type tartelette",6.060000,kgCO2e/kg_product,,"Biscuit sec chocolaté, type tartelette"
foodcarbon,24679,biscuit_small_tart_with_fruit_covering,"Biscuit (small tart), with fruit covering",,"Biscuit sec nappé aux fruits, tartelette",2.440000,kgCO2e/kg_product,,"Biscuit sec nappé aux fruits, tartelette"
foodcarbon,24051,biscuit_sponge_cake_with_chocolate_pre_packed,"Biscuit sponge cake, with chocolate, pre-packed",,"Biscuit sec chocolaté, type barquette",6.540000,kgCO2e/kg_product,,"Biscuit sec chocolaté, type barquette"
foodcarbon,24678,biscuit_sponge_cake_with_fruits_covering_pre_packed,"Biscuit sponge cake with fruits covering, pre-packed",,"Biscuit sec (génoise) nappage aux fruits, type barquette",2.920000,kgCO2e/kg_product,,"Biscuit sec (génoise) nappage aux fruits, type barquette"
foodcarbon,13007,black_currant_raw,"Black currant, raw",,"Cassis, cru",1.900000,kgCO2e/kg_product,,"Cassis, cru"
foodcarbon,13071,black_mulberry_raw,"Black mulberry, raw",,"Mûre noire (du mûrier), crue",1.250000,kgCO2e/kg_product,,"Mûre noire (du mûrier), crue"
foodcarbon,11015,black_pepper_powder,"Black pepper, powder",,"Poivre noir, poudre",9.400000,kgCO2e/kg_product,,"Poivre noir, poudre"
foodcarbon,8703,black_pudding_blood_sausage_refrigerated,"Black pudding (blood sausage), refrigerated",,"Boudin noir, rayon frais",2.110000,kgCO2e/kg_product,,"Boudin noir, rayon frais"
foodcarbon,8704,black_pudding_blood_sausage_sauteed_pan_fried,"Black pudding (blood sausage), sautéed/pan-fried",,"Boudin noir, sauté/poêlé",2.110000,kgCO2e/kg_product,,"Boudin noir, sauté/poêlé"
foodcarbon,26099,black_seabream_raw,"Black seabream, raw",,"Dorade grise, ou daurade grise, ou griset, crue",7.480000,kgCO2e/kg_product,,"Dorade grise, ou daurade grise, ou griset, crue"
foodcarbon,26222,black_seabream_roasted_baked,"Black seabream, roasted/baked",,"Dorade grise, ou daurade grise, ou griset, rôtie/cuite au four",9.220000,kgCO2e/kg_product,,"Dorade grise, ou daurade grise, ou griset, rôtie/cuite au four"
foodcarbon,18154,black_tea_brewed_without_sugar,"Black tea, brewed, without sugar",,"Thé noir, infusé, non sucré",0.043600,kgCO2e/kg_product,,"Thé noir, infusé, non sucré"
foodcarbon,13150,blackberry_frozen_raw,"Blackberry, frozen, raw",,"Mûre (de ronce), surgelée, crue",1.240000,kgCO2e/kg_product,,"Mûre (de ronce), surgelée, crue"
foodcarbon,13029,blackberry_raw,"Blackberry, raw",,"Mûre (de ronce), crue",0.972000,kgCO2e/kg_product,,"Mûre (de ronce), crue"
foodcarbon,1021,blackcurrant_liqueur,Blackcurrant liqueur,,Crème de cassis,1.740000,kgCO2e/kg_product,,Crème de cassis
foodcarbon,26109,blackspot_seabream_raw,"Blackspot seabream, raw",,"Dorade rose, ou daurade rose, crue",7.480000,kgCO2e/kg_product,,"Dorade rose, ou daurade rose, crue"
foodcarbon,16743,blended_fat_vegetable_and_animal_origins_50_63_fat,"Blended fat (vegetable and animal origins), 50-63% fat",,Matière grasse mélangée (végétale et laitière) à 50-63% MG,3.930000,kgCO2e/kg_product,,Matière grasse mélangée (végétale et laitière) à 50-63% MG
foodcarbon,16744,blended_fat_vegetable_and_animal_origins_50_63_fat_lightly_salted,"Blended fat (vegetable and animal origins), 50-63% fat, lightly salted",,"Matière grasse mélangée (végétale et laitière) à 50-63% MG, demi-sel",3.930000,kgCO2e/kg_product,,"Matière grasse mélangée (végétale et laitière) à 50-63% MG, demi-sel"
foodcarbon,16745,blended_fat_vegetable_and_animal_origins_spreadable_30_40_fat,"Blended fat (vegetable and animal origins), spreadable, 30-40% fat",,"Matière grasse mélangée (végétale et laitière), à tartiner, à 30-40% MG",3.430000,kgCO2e/kg_product,,"Matière grasse mélangée (végétale et laitière), à tartiner, à 30-40% MG"
foodcarbon,16746,blended_fat_vegetable_and_animal_origins_spreadable_30_40_fat_lightly_salted,"Blended fat (vegetable and animal origins), spreadable, 30-40% fat, lightly salted",,"Matière grasse mélangée (végétale et laitière), à tartiner, à 30-40% MG, demi-sel",3.430000,kgCO2e/kg_product,,"Matière grasse mélangée (végétale et laitière), à tartiner, à 30-40% MG, demi-sel"
foodcarbon,23805,blinis,Blinis,,Blini,1.610000,kgCO2e/kg_product,,Blini
foodcarbon,8331,block_duck_foie_gras_pasteurized,"Block duck foie gras, pasteurized",,"Foie gras, en bloc",24.700000,kgCO2e/kg_product,,"Foie gras, en bloc"
foodcarbon,40600,blood_beef_raw,"Blood, beef, raw",,"Sang, boeuf, cru",28.700000,kgCO2e/kg_product,,"Sang, boeuf, cru"
foodcarbon,12520,blue_cheese_from_cow_s_milk,"Blue cheese, from cow's milk",,Fromage bleu au lait de vache,5.810000,kgCO2e/kg_product,,Fromage bleu au lait de vache
foodcarbon,26214,blue_grenadier_raw,"Blue grenadier, raw",,"Grenadier bleu ou hoki de Nouvelle-Zélande, cru",7.590000,kgCO2e/kg_product,,"Grenadier bleu ou hoki de Nouvelle-Zélande, cru"
